title,description,link,keyword,pubDate,loadDate,hostname
"오늘 본회의…민주당, 상법 개정안·내란 특검법 등 재표결 추진","관련한 <b>불법</b> 선거개입 및 국정농단 사건 등의 진상규명을 위한 특별검사의 임명 등에 관한 법률안)... 민주당은 반도체 산업 생태계 지원의 내용을 담은 반도체특별법, <b>대출</b>금리 가산금리 인하의 내용을 담은 은행법... ",https://n.news.naver.com/mnews/article/008/0005181706?sid=100,불법 대출,2025-04-17 05:59:00,2025-04-19 14:52:07,n.news.naver.com
[이슈플러스] 투기 수요·풍선 효과 원천 차단… 토허구역 혼란 수습 올...,시는 토허구역 해제 과정에서 기준 금리 인하나 <b>대출</b> 규제 완화 등 다양한 변수를 면밀히 살피지 못했는데... <b>불법</b>적인 투기 수요가 토허구역 인근을 과열시키는 걸 막기 위한 정책이다. 시는 국토부와 토허구역 관련... ,https://n.news.naver.com/mnews/article/005/0001770394?sid=102,불법 대출,2025-04-16 23:17:00,2025-04-19 14:52:07,n.news.naver.com
[단독]법정 최고 이자 15%로 하향…민주당 대선 공약 검토,한재준 인하대 경제학과 교수는 “법정 최고금리만 내리면 제도권 금융의 마지노선이라고 할 수 있는 등록 대부업체의 신용<b>대출</b>이 더 막히고 <b>불법</b> 사금융으로 더 몰릴 우려가 크다”고 말했다. 16일 서울 여의도... ,https://n.news.naver.com/mnews/article/018/0005989558?sid=101,불법 대출,2025-04-16 19:12:00,2025-04-19 14:52:07,n.news.naver.com
&quot;저소득·저신용자 이자부담 줄일 것&quot; vs &quot;<b>대출</b>문턱 높아져 <b>불법</b>사금융...,금리 인하만으로는 대부업을 축소시키고 이에 따른 <b>대출</b> 공백 확대로 <b>불법</b> 사금융 확산이라는 부작용이 반복될 수 있다는 것이다. 한재준 인하대 경제학과 교수는 “금리를 내리고 싶다면 정부가 서민금융을 대폭... ,https://n.news.naver.com/mnews/article/018/0005989560?sid=101,불법 대출,2025-04-16 19:12:00,2025-04-19 14:52:07,n.news.naver.com
사시 수석이 학원가 '1타 강사'…수천만원 수강료에 '둠강'도 유행,변호사 시험에 재응시할 경우 이런 부담은 더욱 커져 많은 학생들은 <b>불법</b> 녹화 강의인 ‘둠강(어둠의 강의)... 금융권에서 로스쿨생에게 비교적 손쉽게 제공하는 2000만 원 안팎의 마이너스통장 <b>대출</b>도 사교육 지출을... ,https://n.news.naver.com/mnews/article/011/0004474811?sid=102,불법 대출,2025-04-16 15:56:00,2025-04-19 14:52:07,n.news.naver.com
기업은행 노조 '퇴장' 레드카드 들고 경영진 총사퇴 요구,"김형선 금융노조 위원장은 이번 기업은행 부당<b>대출</b> 사태에 대해 “끼리끼리 온정주의, <b>불법</b>에 제대로 저항할 수 없는 문화 때문”이라며 “그런데 은행장은 대국민 사과를 엉뚱한 직원들에게 책임을 미루고 있다. 조직을... ",https://n.news.naver.com/mnews/article/018/0005989354?sid=101,불법 대출,2025-04-16 15:41:00,2025-04-19 14:52:07,n.news.naver.com
"검찰, 금융권 <b>대출</b> 비리 고강도 수사... 신한자산신탁 압수수색",부동산 개발 시행사에 60억여 원의 <b>불법 대출</b>을 알선한 한국투자증권 임직원 사건은 지난달 재판에 넘겨졌다. 억대 금품을 받는 대가로 <b>불법 대출</b>을 해준 혐의로 신한은행 직원 진모씨와 LS증권 전직 본부장도 구속돼... ,https://n.news.naver.com/mnews/article/469/0000859859?sid=102,불법 대출,2025-04-16 15:36:00,2025-04-19 14:52:07,n.news.naver.com
나경원 &quot;출산 자녀 수 별로 주택 <b>대출</b>이자 탕감…반반 육아휴직&quot;,그는 &quot;헝가리는 노동력 부족을 <b>불법</b> 이민자를 통해 해결한다는 것은 국가 정체성 유지나 그 나라 문화... 헝가리식 주택담보 <b>대출</b> 정책을 인용해 &quot;한국 실정에 맞게 소득수준과 상관없이 2억을 (금리) 1%로 20년간 <b>대출</b>해... ,https://n.news.naver.com/mnews/article/421/0008196823?sid=100,불법 대출,2025-04-16 15:23:00,2025-04-19 14:52:07,n.news.naver.com
"&quot;10억 빌려주고 17억 송금받아&quot;… 사채업자, 재판서 '혐의 인정'",수백 명에게 고금리 <b>대출</b> 등 <b>불법</b> 대부 영업을 한 일당이 첫 재판에서 모든 혐의를 인정했다. 피해자만 600명이 넘는 것으로 파악됐다. 16일 뉴스1에 따르면 이날 오전 10시 서울서부지법 형사 8단독 이세창 부장판사는... ,https://n.news.naver.com/mnews/article/417/0001071309?sid=102,불법 대출,2025-04-16 14:38:00,2025-04-19 14:52:07,n.news.naver.com
"민주당, 상법 개정안 등 17일 재표결 추진···韓 탄핵안 발의는 '보류...","관련한 <b>불법</b> 선거개입 및 국정농단 사건 등의 진상규명을 위한 특별검사의 임명 등에 관한 법률안)... 민주당은 또 반도체 산업 생태계 지원의 내용을 담은 반도체특별법, <b>대출</b>금리 가산금리 인하의 내용을 담은 은행법... ",https://n.news.naver.com/mnews/article/008/0005181390?sid=100,불법 대출,2025-04-16 14:37:00,2025-04-19 14:52:07,n.news.naver.com
'<b>대출</b> 내주고 수억원 뒷돈' 이베스트투자증권 前 본부장 구속,"요즘 검찰은 금융계 <b>불법 대출</b> 비리에 대한 수사를 하고 있다. 지난 11일 <b>불법 대출</b>과 금품 수수 혐의로 은행 차장급 직원이 구속됐고, 관련 압수수색도 진행됐다. 검찰 관계자는 &quot;금융감독원에서 금융계 <b>불법 대출</b> 비리와... ",https://n.news.naver.com/mnews/article/277/0005578829?sid=102,불법 대출,2025-04-16 10:53:00,2025-04-19 14:52:07,n.news.naver.com
"인터뷰 전문…나경원 “한덕수 출마론, 절박함 알겠는데 또 기승전 용병...",아시다시피 공수처 패스트트랙도 그렇고 이번 헌법재판소 재판 과정에서도 공수처의 <b>불법</b> 수사라든지... 4채 중에 1채가 우리나라 은행에서 <b>대출</b>받아서 사요. 이들이 전세깡 하고 도망가면 집행도 안 돼요. 이러한 일들이... ,https://n.news.naver.com/mnews/article/449/0000305747?sid=100,불법 대출,2025-04-16 09:30:00,2025-04-19 14:52:07,n.news.naver.com
취업 비자 탓에?…“<b>불법</b> 체류자로 내몰려”,"힘들어 <b>불법</b> 체류를 택하기도 하는데요, 어찌 된 일인지, 김옥천 기자가 취재했습니다. [리포트] 생계를 위해 자녀 3명을 스리랑카에 두고 지난해 한국에 들어온 마두마 파타벤디게 씨. <b>대출</b>받은 3천5백만 원으로 용접... ",https://n.news.naver.com/mnews/article/056/0011932595?sid=101,불법 대출,2025-04-16 07:44:00,2025-04-19 14:52:07,n.news.naver.com
서민 울리는 '<b>불법</b>사금융과의 전쟁'…금감원 실태조사 정밀화 나선다,특히 2021년 7월 법정 최고금리가 24%에서 20%로 낮아지면서 대부업체에서 <b>대출</b>받기 어려워진 서민층이 <b>불법</b>사금융으로 내몰리는 '풍선효과'가 발생했다는 지적도 있었다. 이런 상황에서도 대책을 마련해야 하는... ,https://n.news.naver.com/mnews/article/421/0008194951?sid=101,불법 대출,2025-04-16 06:40:00,2025-04-19 14:52:07,n.news.naver.com
취업 비자 탓에?…“<b>불법</b> 체류자로 내몰려”,"힘들어 <b>불법</b> 체류를 택하기도 하는데요, 어찌 된 일인지, 김옥천 기자가 취재했습니다. [리포트] 생계를 위해 자녀 3명을 스리랑카에 두고 지난해 한국에 들어온 마두마 파타벤디게 씨. <b>대출</b>받은 3천5백만 원으로 용접... ",https://n.news.naver.com/mnews/article/056/0011932493?sid=102,불법 대출,2025-04-15 23:08:00,2025-04-19 14:52:07,n.news.naver.com
‘수억원대 금품수수 혐의’ 이베스트증권 전 본부장 구속,여러 대출을 주선한 혐의에 대해서도 수사 중이다. 검찰은 최근 금융권의 <b>불법 대출</b> 의혹 수사에 속도를 내고 있다. 지난 11일에도 부당대출 대가로 억대 금품을 수수한 혐의를 받는 신한은행 직원이 구속된 바 있다.,https://n.news.naver.com/mnews/article/022/0004027981?sid=102,불법 대출,2025-04-15 22:54:00,2025-04-19 14:52:07,n.news.naver.com
‘수억원대 금품 수수’ 이베스트 前본부장 구속… “증거 인멸 염려”,반부패수사3부(부장 이승학)는 ‘금융권 대출 비리’를 집중 수사하고 있다. 지난 11일에는 <b>불법 대출</b>과 금품 수수 혐의로 신한은행 차장급 직원 진모씨에 대한 구속 영장을 청구하기도 했다. 법원은 해당 청구도 받아들였다.,https://n.news.naver.com/mnews/article/023/0003899705?sid=102,불법 대출,2025-04-15 22:32:00,2025-04-19 14:52:07,n.news.naver.com
'<b>불법 대출</b> 의혹' 前 이베스트증권 본부장 구속…&quot;증거 인멸 염려&quot;,금융권 <b>불법 대출</b> 의혹을 수사 중인 검찰이 대출을 대가로 수억 원대 금품을 수수한 혐의를 받는 전직 이베스트투자증권 본부장의 신병을 확보했다. 정재욱 서울중앙지법 영장 전담 부장판사는 15일 특정 경제 범죄... ,https://n.news.naver.com/mnews/article/421/0008194832?sid=102,불법 대출,2025-04-15 22:31:00,2025-04-19 14:52:07,n.news.naver.com
"[미리보는 이데일리 신문]美 “먼저 움직여야 유리”…日 오늘, 韓 내주...","둔 <b>불법</b> 유통 사이트 활개 -“<b>불법</b>웹툰, 심각한 범죄…이용자들 공짜 인식 버려야” △종합 -라이벌서... 보증<b>대출</b>, 하루로 단축” -부실 부동산PF 정리 지지부진…당국·저축銀 이견 팽팽 -AI 도입 속도 내는 카뱅... ",https://n.news.naver.com/mnews/article/018/0005988738?sid=101,불법 대출,2025-04-15 21:31:00,2025-04-19 14:52:07,n.news.naver.com
“경영진 비위 제보하면 1000만원 드려요”… 기업은행 노사 ‘IBK 쇄신...,"882억 부당<b>대출</b> 쇄신안 놓고 노사 충돌 행장, 본부장 등 일체 <b>불법</b> 행위 제보 접수 노조 사비로 최대 1000만원 포상금 제공 “책임 떠넘기는 졸속안…내일 본점 앞 시위” 최근 882억원 규모의 부당<b>대출</b>이 적발된 후 자체... ",https://n.news.naver.com/mnews/article/366/0001069497?sid=101,불법 대출,2025-04-15 15:06:00,2025-04-19 14:52:07,n.news.naver.com
"검찰, 이베스트 前 본부장 구속영장 청구… 수억원대 금품 받고 <b>대출</b> 주...",지난 11일에는 <b>불법 대출</b>과 금품 수수 혐의로 신한은행 차장급 직원 진모씨를 구속했다. 지난달엔 부동산 프로젝트파이낸싱(PF) 시행사에 수십억원의 무등록 대부업체 대출을 알선한 혐의를 받는 한국투자증권 임직원을... ,https://n.news.naver.com/mnews/article/023/0003899606?sid=102,불법 대출,2025-04-15 11:30:00,2025-04-19 14:52:07,n.news.naver.com
<b>대출</b> 대가로 수억대 금품수수…前증권사 본부장 구속영장 청구,해당 임직원들은 지난해 12월과 지난 2월 기소됐다. 검찰은 최근 <b>불법대출</b> 의혹 수사에 속도를 내고 있다. 지난 11일에는 부당대출 대가로 억대 금품을 수수한 혐의를 받는 신한은행 직원을 구속했다.,https://n.news.naver.com/mnews/article/421/0008193298?sid=102,불법 대출,2025-04-15 11:29:00,2025-04-19 14:52:07,n.news.naver.com
검찰 수사관 '138억 <b>불법 대출</b>' 수사 기밀 누설 혐의 '부인',138억원대 저축은행 <b>불법 대출</b> 사건에 대한 수사 기밀을 누설한 혐의를 받는 광주지검 수사관이 첫 재판에서 혐의를 부인했다. 광주지법 형사8단독 김용신 부장판사는 15일 공무상비밀누설 혐의로 기소된 광주지검... ,https://n.news.naver.com/mnews/article/421/0008193169?sid=102,불법 대출,2025-04-15 11:04:00,2025-04-19 14:52:07,n.news.naver.com
"[단독]검찰, 이베스트 전 본부장 구속영장 청구…<b>대출</b> 대가 수억원대 금...",투자하며 여러 대출을 주선해 온 단서도 포착했습니다. 현재 검찰은 '금융계 대출 비리'에 대해 집중적으로 수사하고 있습니다. 지난 11일에는 <b>불법 대출</b>과 금품 수수 혐의로 신한은행의 차장급 직원을 구속했습니다.,https://n.news.naver.com/mnews/article/437/0000437233?sid=102,불법 대출,2025-04-15 10:48:00,2025-04-19 14:52:07,n.news.naver.com
"‘쇄신안 반대’ 기업은행 노조, 경영진 비위에 포상금 1000만원",일체의 <b>불법</b>·비위 행위를 모두 제보받겠다는 설명이다. 기업은행은 지난달 882억원 규모의 부당<b>대출</b>이 금융감독원에 발각된 이후 김성태 은행장이 직접 경영 쇄신안을 발표했다. 쇄신안에는 향후 <b>대출</b> 시마다 담당... ,https://n.news.naver.com/mnews/article/022/0004027562?sid=101,불법 대출,2025-04-14 18:32:00,2025-04-19 14:52:08,n.news.naver.com
"[전문] 홍준표, 대선 출마 선언…&quot;스트롱맨 리더십 필요한 때&quot;","이제는 노동이 경영에 참여하려 하고 <b>불법</b> 파업의 면책특권까지 요구하고 있습니다. 우리 산별 노조는 가장... 개인이 <b>대출</b>을 낼 때 소득이나 상환 능력을 심사하듯, 정부도 빚을 낼 때 상환계획과 성장률을 따져야 합니다.... ",https://n.news.naver.com/mnews/article/029/0002947949?sid=100,불법 대출,2025-04-14 14:19:00,2025-04-19 14:52:08,n.news.naver.com
"[현장영상+] 홍준표, 대선 출마 선언...&quot;7공화국 열겠다&quot;","이제는 노동이 경영에 참여하려 하고 <b>불법</b> 파업의 면책특권까지 요구하고 있습니다. 우리 산별 노조는 가장... 개인이 <b>대출</b>을 낼 때 소득이나 상환 능력을 심사하듯, 정부도 빚을 낼 때 상환계획과 성장률을 따져야 합니다.... ",https://n.news.naver.com/mnews/article/052/0002179913?sid=100,불법 대출,2025-04-14 14:15:00,2025-04-19 14:52:08,n.news.naver.com
새마을금고 재무건전성 ‘양호 등급’,"A 금고는 2023년 600억 원대 <b>불법 대출</b>로 부실화한 인근 금고를 인수한 바 있다. 당시엔 합병 소식을 접한 이용자들의 불안감이 확산하면서 인출사태까지 벌어졌지만, 합병이 이뤄진 지 1년 만에 부실 금고를 떠안은 합병... ",https://n.news.naver.com/mnews/article/021/0002702914?sid=102,불법 대출,2025-04-14 11:44:00,2025-04-19 14:52:08,n.news.naver.com
새마을금고 재무건전성 ‘양호’ 등급,새마을금고중앙회 제공 2023년 <b>불법대출</b>로 부실화된 새마을금고를 합병한 금고들이 지난해 경영실태 평가에서 재무 건전성 ‘양호’등급(전체 5등급 중 2등급)을 받은 것으로 나타났다. 새마을금고는 이같은 지난해 말... ,https://n.news.naver.com/mnews/article/021/0002702877?sid=102,불법 대출,2025-04-14 10:53:00,2025-04-19 14:52:08,n.news.naver.com
&quot;10분 늦을 때마다 10만원씩 이자가 더 쌓입니다&quot;,그 돈은 당시 숨통을 쥐고 펼 수 있을 만큼 큰돈이었습니다.&quot; 금융위원회는 3월31일 <b>불법</b> 사금융 근절 대책 중 하나로 저신용·저소득층에게 당일 최대 100만원을 즉시 빌려주는 '소액생계비 <b>대출</b>'을 '<b>불법</b> 사금융 예방... ,https://n.news.naver.com/mnews/article/586/0000101276?sid=102,불법 대출,2025-04-14 09:00:00,2025-04-19 14:52:09,n.news.naver.com
중국과 EU의 '오월동주' 전기차 동맹에 현대·기아 울상? 조선이 마이너...,EU는 원래 중국이 <b>불법</b> 국가보조금 조사 착수한 지 한 1년여 만이었죠. 작년에 한 10월쯤이었는데 5년간 한... 그다음에 무슨 자동차 리스니 무슨 신용<b>대출</b>이니 여러 가지 <b>대출</b>들이 다 연동돼 있기 때문입니다. ◆ 조태현... ,https://n.news.naver.com/mnews/article/052/0002179857?sid=101,불법 대출,2025-04-14 07:34:00,2025-04-19 14:52:09,n.news.naver.com
"채무대리인 지원제도, 쉽고 빠르게 이용하세요",<b>불법</b>사금융 ‘초고금리 <b>대출</b>’ 피해를 막기 위한 법령도 신설된다. 금융위원회는 새 대부업법의 세부 시행방안을 담은 대부업법 하위법령(시행령 및 감독규정) 개정안을 다음달 19일까지 입법예고한다고 8일 밝혔다.... ,https://n.news.naver.com/mnews/article/662/0000066134?sid=101,불법 대출,2025-04-14 05:01:00,2025-04-19 14:52:09,n.news.naver.com
"검찰, '<b>불법대출</b> 의혹' 신한은행 직원 구속영장",부당<b>대출</b>을 해주는 대가로 금품을 수수한 혐의를 받는 신한은행 직원이 검찰에 구속됐습니다. 서울중앙지법... 앞서 서울중앙지검 반부패수사3부는 진씨가 위조 사문서 등을 이용해 은행원 출신 사업가의 <b>대출</b>을 도운... ,https://n.news.naver.com/mnews/article/422/0000730444?sid=102,불법 대출,2025-04-12 14:25:00,2025-04-19 14:52:11,n.news.naver.com
'<b>불법대출</b> 의혹' 신한은행 직원 구속…&quot;도주 우려&quot;,부당<b>대출</b>을 해주고 그 대가로 금품을 수수한 혐의를 받는 신한은행 직원이 검찰에 구속됐다. 서울중앙지법... 앞서 서울중앙지검 반부패수사3부는 진 씨가 위조 사문서 등을 이용해 은행원 출신 사업가의 <b>대출</b>을 도운... ,https://n.news.naver.com/mnews/article/448/0000520179?sid=102,불법 대출,2025-04-12 11:04:00,2025-04-19 14:52:11,n.news.naver.com
<b>불법대출</b>·금품수수 신한은행 직원 구속…&quot;증거인멸·도망 염려&quot;,<b>불법 대출</b> 대가로 금품을 수수한 혐의를 받는 신한은행 직원이 구속됐다. 정재욱 서울중앙지법 영장전담 부장판사는 11일 특정경제범죄가중법 위반(수재 등) 혐의를 받는 신한은행 직원 진모 씨에게 구속영장을 발부했다.... ,https://n.news.naver.com/mnews/article/629/0000381410?sid=102,불법 대출,2025-04-12 09:35:00,2025-04-19 14:52:11,n.news.naver.com
‘<b>불법대출</b> 의혹’ 신한은행 직원 구속…특경법상 수재 혐의,부당<b>대출</b>을 해주는 대가로 금품을 수수한 혐의를 받는 신한은행 직원이 검찰에 구속됐습니다. 서울중앙지법... 사업가의 <b>대출</b>을 도운 의혹과 관련해 지난달 25일 신한은행 여의도지점을 압수수색 했습니다. [사진 출처... ,https://n.news.naver.com/mnews/article/056/0011930368?sid=102,불법 대출,2025-04-12 02:51:00,2025-04-19 14:52:11,n.news.naver.com
'<b>불법대출</b> 의혹' 신한은행 직원 구속...특경법상 수재 혐의,부당<b>대출</b>을 해주는 대가로 금품을 수수한 혐의를 받는 신한은행 직원이 구속됐습니다. 서울중앙지방법원은... 은행원 출신 사업가에게 위조 사문서 등을 이용해 <b>대출</b>해주는 대가로 1억 원대 금품을 수수한 혐의를 받습니다.,https://n.news.naver.com/mnews/article/052/0002179060?sid=102,불법 대출,2025-04-12 00:08:00,2025-04-19 14:52:11,n.news.naver.com
‘<b>불법대출</b> 의혹’ 신한은행 직원 구속…“증거인멸·도주 우려”,위조된 서류를 이용해 부당한 <b>대출</b>을 해주고 금품을 수수한 혐의를 받는 신한은행 직원이 구속됐다.... 진씨가 위조된 사문서 등을 이용해 은행원 출신 사업가의 <b>대출</b>을 도와준 의혹과 관련한 자료를 확보한 것으로 전해졌다.,https://n.news.naver.com/mnews/article/032/0003362837?sid=102,불법 대출,2025-04-11 23:53:00,2025-04-19 14:52:11,n.news.naver.com
"법원, '<b>불법대출</b> 의혹' 신한은행 직원 구속영장 발부",영등포구 여의도에 있는 신한은행 한 지점을 대상으로 압수수색을 진행했다. 검찰은 해당 지점에서 근무한 진씨가 위조 사문서 등을 이용해 은행원 출신 사업가 A씨의 <b>불법 대출</b>을 도운 의혹을 수사 중인 것으로 전해졌다.,https://n.news.naver.com/mnews/article/277/0005576892?sid=102,불법 대출,2025-04-11 23:45:00,2025-04-19 14:52:11,n.news.naver.com
'<b>불법대출</b> 의혹' 신한은행 직원 구속…법원 &quot;증거 인멸 · 도망 염려&quot;,▲ 서울중앙지법 부당<b>대출</b>을 해주는 대가로 금품을 수수한 혐의를 받는 신한은행 직원이 검찰에... 앞서 서울중앙지검 반부패수사3부(이승학 부장검사)는 진 씨가 위조 사문서 등을 이용해 은행원 출신 사업가의 <b>대출</b>을... ,https://n.news.naver.com/mnews/article/055/0001248628?sid=102,불법 대출,2025-04-11 23:45:00,2025-04-19 14:52:11,n.news.naver.com
'<b>불법대출</b> 의혹' 신한은행 직원 구속…특경법상 수재 혐의,부당<b>대출</b>을 해주는 대가로 금품을 수수한 혐의를 받는 신한은행 직원이 검찰에 구속됐습니다. 서울중앙지법... 사업가의 <b>대출</b>을 도운 의혹과 관련해 지난달 25일 신한은행 여의도지점을 압수수색했습니다. #신한은행... ,https://n.news.naver.com/mnews/article/422/0000730336?sid=101,불법 대출,2025-04-11 23:45:00,2025-04-19 14:52:11,n.news.naver.com
'<b>불법대출</b> 의혹' 신한은행 직원 구속…특경법상 수재 혐의(종합),권희원 황윤기 기자 = 부당<b>대출</b>을 해주는 대가로 금품을 수수한 혐의를 받는 신한은행 직원이 검찰에... 앞서 서울중앙지검 반부패수사3부(이승학 부장검사)는 진씨가 위조 사문서 등을 이용해 은행원 출신 사업가의 <b>대출</b>... ,https://n.news.naver.com/mnews/article/001/0015325694?sid=102,불법 대출,2025-04-11 23:41:00,2025-04-19 14:52:11,n.news.naver.com
'<b>불법대출</b> 의혹' 신한은행 직원 구속…&quot;증거 인멸·도주 우려&quot;,금융권 <b>불법 대출</b> 의혹을 수사 중인 검찰이 부당 대출 대가로 억대 금품을 수수한 혐의를 받는 신한은행 직원의 신병을 확보했다. 11일 정재욱 서울중앙지법 영장전담 부장판사는 특정경제범죄 가중처벌 등에 관한 법률... ,https://n.news.naver.com/mnews/article/421/0008188498?sid=102,불법 대출,2025-04-11 23:40:00,2025-04-19 14:52:11,n.news.naver.com
"검찰, '<b>불법 대출</b> 의혹' 신한은행 직원 구속",억대 금품을 받는 대가로 <b>불법 대출</b>을 해준 의혹 등을 받고 있는 신한은행 직원이 구속됐다. 서울중앙지법 영장전담 정재욱 부장판사는 11일 특정경제범죄가중처벌법상 수재 등 혐의를 받고 있는 신한은행 직원 진모씨에... ,https://n.news.naver.com/mnews/article/469/0000859103?sid=102,불법 대출,2025-04-11 23:37:00,2025-04-19 14:52:11,n.news.naver.com
‘<b>불법 대출</b>·1억원 수수 의혹’ 신한은행 직원 구속…“도망 염려”,부당 <b>대출</b>을 해 주는 대가로 억대 금품을 받은 혐의를 받는 신한은행 직원이 구속됐다. 서울중앙지법... 진씨는 지난 2021~2022년 은행원 출신 사업가 김모씨에게 자격 요건이 되지 않는 <b>대출</b>을 해 주는 대가로 1억원대... ,https://n.news.naver.com/mnews/article/023/0003899048?sid=102,불법 대출,2025-04-11 23:36:00,2025-04-19 14:52:11,n.news.naver.com
"법원, <b>불법대출</b> 등 혐의 신한은행 직원 구속영장 발부(종합)",검찰은 지난달 25일 진씨가 근무했던 신한은행 여의도 지점을 대상으로 압수수색을 진행한 바 있다. 검찰은 진씨가 해당 지점에서 근무하면서 위조 사문서 등으로 고객에게 <b>불법 대출</b>을 해준 것으로 의심하고 있다．,https://n.news.naver.com/mnews/article/003/0013179354?sid=102,불법 대출,2025-04-11 23:34:00,2025-04-19 14:52:11,n.news.naver.com
"검찰, '<b>불법대출</b> 의혹' 신한은행 직원 구속영장...오늘 심사",검찰이 부당<b>대출</b>을 해주는 대가로 금품을 수수한 혐의를 받는 신한은행 직원에 대한 신병 확보에... 진 씨는 지난 2021부터 1년 동안 자격 요건이 되지 않는 은행원 출신 사업가에게 위조 사문서 등을 이용해서 <b>대출</b>해주는... ,https://n.news.naver.com/mnews/article/052/0002179031?sid=102,불법 대출,2025-04-11 22:44:00,2025-04-19 14:52:11,n.news.naver.com
"검찰, '<b>불법대출</b> 의혹' 신한은행 직원 구속영장 청구…영장실질심사 마...",황두현 노선웅 기자 = 금융권 <b>불법 대출</b> 의혹을 수사 중인 검찰이 부당 대출 대가로 억대 금품을 수수한 혐의를 받는 신한은행 직원에 대한 구속영장을 청구했다. 11일 법조계에 따르면 서울중앙지검 반부패수사3부... ,https://n.news.naver.com/mnews/article/421/0008188317?sid=102,불법 대출,2025-04-11 18:09:00,2025-04-19 14:52:11,n.news.naver.com
'<b>불법대출</b> 대가로 금품수수' 신한은행 직원 구속영장 심사,부당<b>대출</b>을 해주는 대가로 금품을 수수한 혐의를 받는 신한은행 직원에 대한 영장 심사가 법원에서 열렸다.... 앞서 검찰은 진 씨가 위조 사문서 등을 이용해 은행원 출신 사업가의 <b>대출</b>을 도운 의혹과 관련해 지난달 25일... ,https://n.news.naver.com/mnews/article/448/0000520097?sid=102,불법 대출,2025-04-11 18:07:00,2025-04-19 14:52:11,n.news.naver.com
"검찰, <b>불법대출</b> 의혹 신한은행 직원 구속영장‥법원 심사","검찰이 부당<b>대출</b>을 해주는 대가로 돈을 받은 혐의를 받고 있는 신한은행 직원에 대해 구속영장을... 앞서 검찰은 진 씨가 위조문서를 이용해 은행원 출신 사업가의 <b>대출</b>을 도운 의혹과 관련해, 지난달 25일 신한은행... ",https://n.news.naver.com/mnews/article/214/0001417681?sid=102,불법 대출,2025-04-11 18:02:00,2025-04-19 14:52:11,n.news.naver.com
"검찰, '<b>불법대출</b> 의혹' 신한은행 직원 구속영장 청구",검찰이 부당<b>대출</b> 대가로 금품을 수수한 혐의를 받는 신한은행 직원에 대한 구속 시도에 나섰다. 11일... 앞서 검찰은 진씨가 위조 사문서 등을 이용해 은행원 출신 사업가의 <b>대출</b>을 도운 의혹과 관련해 지난달 25일 신한은행... ,https://n.news.naver.com/mnews/article/015/0005118223?sid=102,불법 대출,2025-04-11 17:54:00,2025-04-19 14:52:11,n.news.naver.com
"검찰, '<b>불법대출</b> 의혹' 신한은행 직원 구속영장…법원 심사",검찰이 부당<b>대출</b>을 해주는 대가로 금품을 수수한 혐의를 받는 신한은행 직원에 대한 구속 시도에... 앞서 검찰은 진씨가 위조 사문서 등을 이용해 은행원 출신 사업가의 <b>대출</b>을 도운 의혹과 관련해 지난달 25일 신한은행... ,https://n.news.naver.com/mnews/article/374/0000434715?sid=103,불법 대출,2025-04-11 17:54:00,2025-04-19 14:52:11,n.news.naver.com
"&quot;알아서 나가&quot;… 미 정부, 살아있는 이민자 6000명 사망자로 분류",<b>불법</b> 이민자 추방에 나선 트럼프 행정부가 살아있는 이민자 6000여명을 사망자 데이터베이스에 올렸다. 지난... 학자금 <b>대출</b>을 받고 있었다. 백악관 관계자는 이들 모두 테러 활동이나 범죄와 관련이 있다고 밝혔지만... ,https://n.news.naver.com/mnews/article/417/0001070433?sid=104,불법 대출,2025-04-11 17:52:00,2025-04-19 14:52:11,n.news.naver.com
"검찰, '<b>불법대출</b> 의혹' 신한은행 직원 구속영장…법원 심사",검찰이 부당<b>대출</b>을 해주는 대가로 금품을 수수한 혐의를 받는 신한은행 직원에 대한 구속 시도에 나섰다.... 앞서 검찰은 진씨가 위조 사문서 등을 이용해 은행원 출신 사업가의 <b>대출</b>을 도운 의혹과 관련해 지난달 25일... ,https://n.news.naver.com/mnews/article/001/0015325347?sid=102,불법 대출,2025-04-11 17:47:00,2025-04-19 14:52:11,n.news.naver.com
"검찰, <b>불법대출</b> 등 혐의 신한은행 직원에 구속영장 청구",앞서 검찰은 지난달 25일 진씨가 근무했던 신한은행 여의도 지점을 대상으로 압수수색을 진행한 바 있다. 검찰은 진씨가 해당 지점에서 근무하면서 위조 사문서 등으로 고객에게 <b>불법 대출</b>을 해준 것으로 의심하고 있다．,https://n.news.naver.com/mnews/article/003/0013179052?sid=102,불법 대출,2025-04-11 17:38:00,2025-04-19 14:52:11,n.news.naver.com
정부 &quot;토허제 확대로 집값 상승 둔화…필요시 추가 조치&quot;,"특히 집값 띄우기, 편법 증여, 편법 <b>대출</b> 등 <b>불법</b> 의심 거래는 국세청·금융위원회·행정안전부·지방자치단체에 통보하고, 경찰청에 수사 의뢰하는 등 대응한다는 방침이다. 또한 월별·분기별 가계<b>대출</b> 관리체계에 더해... ",https://n.news.naver.com/mnews/article/018/0005985664?sid=101,불법 대출,2025-04-11 17:29:00,2025-04-19 14:52:11,n.news.naver.com
